question,answer
Dạ em muốn hỏi ngành Kỹ thuật Máy tính là học về phần mềm hay phần cứng vậy ạ? Em thấy hơi rối giữa ngành này với Khoa học Máy tính...,Phần giới thiệu trong file thông tin ngành KHMT và KTMT
Ngành Kỹ thuật Máy tính có giống Khoa học Máy tính không ạ? Em thấy đều có lập trình mà không rõ khác nhau ở đâu?,"### Giống và khác biệt giữa ngành Kỹ thuật Máy tính và Khoa học Máy tính#### Giới thiệu chungCả ngành Kỹ thuật Máy tính và Khoa học Máy tính đều tập trung vào lĩnh vực máy tính và công nghệ thông tin, nhưng chúng có những điểm khác biệt về phương pháp tiếp cận và phạm vi kiến thức.#### Khác biệt chính1. **Phương pháp tiếp cận:**   - **Kỹ thuật Máy tính:** Tập trung vào việc thiết kế, xây dựng, và triển khai các hệ thống phần mềm và phần cứng máy tính. Phương pháp tiếp cận chủ yếu là kỹ thuật và ứng dụng thực tế.   - **Khoa học Máy tính:** Tập trung vào lý thuyết và nghiên cứu khoa học về máy tính. Phương pháp tiếp cận chủ yếu là lý thuyết và nghiên cứu.2. **Kiến thức chuyên môn:**   - **Kỹ thuật Máy tính:**      - **Lập trình:** Nghiên cứu và phát triển các ngôn ngữ lập trình, công cụ và kỹ thuật lập trình.     - **Việc thiết kế và triển khai hệ thống:** Xây dựng các hệ thống phần mềm và phần cứng.     - **Ứng dụng thực tế:** Sử dụng máy tính trong các ứng dụng cụ thể như trí tuệ nhân tạo, hệ thống máy tính, và mạng máy tính.   - **Khoa học Máy tính:**     - **Lý thuyết máy tính:** Nghiên cứu về cấu trúc và nguyên lý hoạt động của máy tính.     - **Hệ thống thông tin và quản lý dữ liệu:** Xây dựng và phân tích các hệ thống quản lý thông tin và dữ liệu.     - **Nghiên cứu khoa học:** Thực hiện các nghiên cứu khoa học về máy tính và phát triển lý thuyết mới.3. **Công việc tương lai:**   - **Kỹ thuật Máy tính:** Có nhiều cơ hội trong việc phát triển phần mềm, thiết kế hệ thống máy tính, và công nghệ mới.   - **Khoa học Máy tính:** Có nhiều cơ hội trong nghiên cứu khoa học, giảng dạy, và phát triển lý thuyết mới.4. **Đối tượng tuyển sinh:**   - **Kỹ thuật Máy tính:** Đáp ứng nhu cầu của các công ty công nghệ, nhà phát triển phần mềm, và các tổ chức cần nhân lực có kỹ năng thiết kế và triển khai hệ thống máy tính"
Chuẩn ABET là gì vậy anh/chị? Em nghe nói trường mình có mấy ngành đạt chuẩn này?,"Từ năm 2008, Trường Đại học Bách khoa tiến hành xây dựng hai chương trình đào tạo khoa học Máy tính và Kỹ thuật y tính theo chuẩn ABET. Đây là chuẩn dành cho các chương trình đào tạo về kỹ thuật và công nghệ được áp dụng phổ biến tại các trường đại học của Mỹ. Năm 2014, chương trình đào tạo ngành Kỹ thuật Máy tính là một trong hai chương trình đào tạo của Khoa Khoa học và Kỹ thuật Máy tính đạt được kiểm định ABET và cũng là hai chương trình đầu tiên của Việt Nam. Qua hoạt động xây dựng chương trình đào tạo theo chuẩn ABET, chất lượng của hai chương trình Kỹ thuật Máy tính và Khoa học Máy tính được nâng cao đến các chuẩn mực quốc tế. Người học tốt nghiệp từ những chương trình được ABET kiểm định sẽ được công nhận rộng rãi bởi các công ty và tổ chức của Mỹ.
"
Ngành Kỹ thuật Máy tính ở Bách khoa có được công nhận chuẩn ABET chưa ạ?,Đã được công nhận vào năm 2014
Học ngành đạt chuẩn ABET thì có lợi gì không anh/chị? Có dễ xin việc hơn không?,Người học tốt nghiệp từ những chương trình được ABET kiểm định sẽ được công nhận rộng rãi bởi các công ty và tổ chức của Mỹ.
Sinh viên tốt nghiệp ngành Kỹ thuật Máy tính có dễ xin việc không ạ?,"Sinh viên tốt nghiệp có cơ hội nghề nghiệp với mức lương hàng đầu trong ngành khoa học, kỹ thuật và công nghệ. Nhiều cựu sinh viên của khoa đang làm việc và đảm nhận các vị trí quan trọng cho các công ty công nghệ hàng đầu thế giới như Marvell, Renesas, Synopsys.... ở lĩnh vực thiết kế vi mạch: hay Google, Microsoft, Facebook, Amazon và các công ty công nghệ trong nước như VNPT, Viettel, VNG, Zalo, FPT, KMS, TMA, Global CyberSoft, Mobifone, Bosch, Intel Vietnam, vv ở các lĩnh vực liên quan đến hệ thống nhúng, hệ thống tính toán hiệu năng cao... Ngoài ra, các cựu sinh viên của Khoa cùng đang làm việc ở nhiều quốc gia khác, đặc biệt là Mỹ, Nhật, Hàn Quốc và Singapore. Ngoài ra, SV tốt nghiệp ngành Kỹ thuật Máy tính hiện đã và đang học tập ở các bậc cao hơn ở các trường trên thế giới chuyên về thiết kế vi mạch, tính toán hiệu năng cao, hệ thống nhúng, tính toán tái cấu hình... như TUDelft (Hà Lan), UCC (Ireland), UEC (Tokyo), Cardiff (Vương Quốc Anh), Northwestern University (Hoa Kỳ), NUS (Singapore)....."
Chương trình đào tạo ngành Bảo dưỡng Công nghiệp được chuyển giao từ đâu?,Chương trình đào tạo ngành Bảo dưỡng Công nghiệp được thiết kế chuyển giao trực tiếp từ Pháp
Ngành Kỹ thuật Cơ Điện tử là sự phối hợp của những lĩnh vực nào?,"Ngành Kỹ thuật Cơ Điện tử đào tạo các nhân lực chất lượng cao làm việc trong lĩnh vực liên ngành hình thành từ nhu cầu phối hợp phức tạp và chặt chẽ của bốn lĩnh vực Cơ khí, Điện \- Điện tử, Điều khiển, và Khoa học Máy tính."
Các công ty thường tuyển dụng kỹ sư Cơ Điện tử tốt nghiệp từ Trường Đại học Bách khoa - ĐHQG-HCM là công ty nào?,"tập đoàn Intel, tập đoàn Bosch, tập đoàn Nidec, tập đoàn Holcim, tập đoàn Unilever, tập đoàn P\&G, tập đoàn SMC, Công ty Nhất Tình, Cảng Bến Nghé, Saigon High Tech Park, Công ty Autoss, Tập đoàn Crystal, ABB Automation, Công ty NK Engineering, Công ty Beckhoff Automation,..."
Ngành Kỹ thuật Cơ khí gồm bao nhiêu định hướng và đó là những định hướng gì?,"04 định hướng cơ bản:

* Kỹ thuật Chế tạo;  
* Kỹ thuật Thiết kế;  
* Kỹ thuật Máy xây dựng và nâng chuyển:  
* Công nghệ Tạo hình Vật liệu.

02 định hướng mới:

* Thiết kế khuôn  
* Công nghệ Logistics"
Tỷ lệ sinh viên ngành Kỹ thuật Cơ khí có việc làm sau khi tốt nghiệp là bao nhiêu?,"100% sinh viên có việc làm sau khi tốt nghiệp, có thể đảm nhiệm các vị trí khác nhau như:

* Kỹ sư Chế tạo  
* Kỹ sư Điều hành sản xuất  
* Kỹ sư Nghiên cứu và phát triển  
* Kỹ sư Thiết kế  
* Kỹ sư Bảo trì  
* Nhà quản lý doanh nghiệp, Giảng viên...."
Bộ môn Kỹ thuật Dệt May thuộc Trường Đại học Bách khoa được thành lập khi nào?,"Lịch sử phát triển lâu đời: Bộ môn Kỹ thuật Dệt May tiền thân là BỘ môn Cơ Dệt, thuộc Khoa Cơ khí, Trường Đại học Bách khoa \-ĐHQG-HCM, được thành lập từ năm 1977, trải qua 48 năm hình thành và phát triển."
Trung tâm nào được thành lập với tổng đầu tư 330.000 Euro để phục vụ đào tạo ngành Dệt May?,"Trung tâm Công nghệ dệt Ý \- Việt. Đây là dự án giữa thương vụ Ý (ITA) và HCMUT, cùng với sự hỗ trợ kỹ thuật từ Hiệp hội Máy Dệt Ý (ACIMIT) và Tổ chức phi chính phủ quốc tế. Tổng trị giá đầu tư của dự án là 330.000 Euro."
Ngành Kỹ thuật Nhiệt được các công ty nào tuyển dụng khi sinh viên chưa tốt nghiệp?,"Chưa tốt nghiệp đã có cơ hội làm việc với các công ty hàng đầu như: DAIKIN, MITSUBISHI, SAMSUNG, LG, HISENSE-HITACHI, COTECCONS, TAIKI-SHA, MARTECH SOLAR BK, ARICO, HƯNG TRÍ..."
Học ngành Kỹ thuật Nhiệt sẽ học những mảng chuyên môn nào?,"* Mảng nhiệt nóng  
  Lò hơi, hệ thống cung cấp hơi nước, nhà máy nhiệt điện, tuabin hơi, tuabin khí, thiết bị sấy....  
* Mảng nhiệt lạnh  
  Máy lạnh, kỹ thuật điều hòa không khí và thông gió, hệ thống điều hòa không khí trung tâm, hệ thống cấp trữ đông....  
* Mảng năng lượng tái tạo  
  Năng lượng gió, năng lượng mặt trời, biomass,...  
* Mảng tiết kiệm năng lượng  
  Kiểm toán năng lượng, kinh tế năng lượng, thu hồi nhiệt thải, sử dụng hiệu quả năng lượng trong nhà máy sản xuất và tòa nhà...."
Chương trình đào tạo ngành Logistics & Quản lý Chuỗi Cung ứng tập trung vào những nội dung nào?,"Chương trình đào tạo bao gồm các môn như quản lý logistics, kỹ thuật dự báo, vận trù học, thiết kế và vận hành nhà kho, điều độ chuỗi cung ứng, và quản lý thu mua, giúp nâng cao hiệu quả hoạt động và khả năng cạnh tranh của doanh nghiệp.  
Logistics và Quản lý Chuỗi cung ứng tại trường Đại học Bách khoa \- ĐHQG-HCM có nhiều điểm nổi bật. Chương trình đào tạo trang bị các kiến thức chuyên sâu về quy trình và công cụ quản lý chuỗi cung ứng, từ lập kế hoạch, tìm nguồn cung ứng, sản xuất, vận chuyển, lưu kho đến phân phối sản phẩm. Bên cạnh đó, chương trình học tập trung vào ứng dụng các công nghệ tiên tiến như học máy (Machine Learning). Internet vạn vật (IoT), phân tích dữ liệu để tối ưu hóa chuỗi cung ứng và nâng cao hiệu quả hoạt động. Sinh viên còn có cơ hội tham gia các dự án thực tế với các doanh nghiệp trong ngành logistics, áp dụng kiến thức đã học vào giải quyết các vấn đề trực tiễn."
Sinh viên tốt nghiệp ngành Kỹ thuật Hệ thống Công nghiệp có thể làm việc trong những lĩnh vực nào?,"Cử nhân/Kỹ sư ngành Kỹ thuật Hệ thống Công nghiệp có khả năng làm việc trong các vị trí như:

* Kỹ sư/chuyên viên về công nghiệp (industrial engineer), quy trình (process engineer), lean và cải tiến liên tục, chất lượng, dự tính chi phí (cost estimators), phân tích dữ liệu.  
*   
* Giám đốc/quản lý về sản xuất (director of manufacturing), nhà máy (plant manager), vận hành, logistics.  
*   
* Các lĩnh vực có thể làm việc gồm sản xuất (Công nghiệp ô tô, điện tử, chế biến thực phẩm, dược phẩm), dịch vụ (logistics và vận tải, chăm sóc sức khỏe, du lịch, giải trí), năng lượng (dầu khí, năng lượng tái tạo), tư vấn (tư vấn quản lý. tư vấn kỹ thuật) và cơ quan chính phủ."
Chương trình đào tạo ngành Kỹ thuật Cơ Điện tử được xây dựng theo phương pháp tiếp cận như thế nào?,"Chương trình đào tạo được xây dựng theo cách tiếp cận tiên tiến: tích hợp kiến thức liên ngành và kỹ năng kỹ thuật trong việc lên ý tưởng, thiết kế, triển khai và vận hành các hệ thống cơ điện tử."
Đội ngũ giảng viên ngành Kỹ thuật Cơ Điện tử bao gồm những ai?,"Chương trình đào tạo được thực hiện triển khai ở một đơn vị hàng đầu cung cấp nguồn nhân lực có tay nghề cho các ngành nghề công nghiệp công nghệ cao, với một đội ngũ giảng viên gồm 6 PGS/8 TS/3 ThS được đào tạo ở những nước phát triển trong những lĩnh vực liên quan ngành Kỹ thuật Cơ Điện tử."
Các cơ sở phòng thí nghiệm của ngành Kỹ thuật Cơ Điện tử bao gồm những hệ thống nào?,"Các cơ sở phòng thí nghiệm bao gồm: Phòng thí nghiệm robot, Hệ thống thí nghiệm điều khiển vị trí. Hệ thống thử nghiệm overhead crane. Hệ thống thử nghiệm Humanoid robot, Hệ thống thử nghiệm máy CNC dẫn động bằng đại. Hệ thống thử nghiệm mobile robot. Hệ thống thử nghiệm tự động hoá trong lĩnh vực khí nén bằng PLC. Hệ thống thử nghiệm robot thông minh trên nền tảng vision system. Hệ thống thử nghiệm trên vi điều khiển."
Ngành kĩ thuật hóa trường mình mốt em học thì sẽ có gì ạ,File thông tin giới thiệu ngành kỹ thuật hóa học
Em có dự định học ngành kĩ thuật hóa trường mình thì em muốn hỏi là trường mình có phòng thí nghiệm không ạ ? và nếu có thì có xịn k,"Hệ thống phòng thí nghiệm ngành Kỹ thuật Hóa học tại Trường ĐH Bách khoa với các phòng thí nghiệm chuyên ngành như Hóa Hữu cơ, Hóa được. Mỹ phẩm, Hóa Vô cơ, Hóa lý và Phân tích, Hóa dầu, Quá trình và thiết bị. Với hệ thống các phòng thí nghiệm đảm bảo chất lượng phục vụ giảng dạy thí nghiệm, sinh viên nghiên cứu khoa học, triển khai các hoạt động nghiên cứu khoa học liên kết với doanh nghiệp và hợp tác quốc tế, nhiều công trình nghiên cứu đã được công bố và triển khai ứng dụng."
"Em đang muốn học ngành kĩ thuật hóa trường mình, nhưng mà em sợ không có việc làm, không biết là sau này có việc làm k ạ",Tương tự câu 414
Ngành kĩ thuật hóa trường mình sau này học xong được công ty nào tuyển dụng,"Khoa Kỹ thuật Hóa học có hệ thống doanh nghiệp đối tác trong đào tạo cũng như tuyển dụng. Vì vậy, sinh viên ra trường có cơ hội làm việc trong các công ty, tập đoàn lớn và chuyên nghiệp trong các lĩnh vực: Dầu khí: Tập đoàn dầu khí quốc gia Việt Nam (Chế biến Khí Dinh Cố, Lọc Dầu, Khí Điện Đạm, Thiết kế dầu Khí, Petrolimex,....), Các công ty tư vấn thiết kế về quy trình công nghệ (Technip, Toyo,...), Công ty công nghệ (Samsung, Intel,...), Các công ty thực phẩm dược phẩm (Domesco, Acecook, Tân Hiệp Phát, Ajinomoto, Sabeco, Coca-cola, Pepsi, Masan, Nestlé...), Công ty sản xuất sản phẩm ngành hóa, hàng tiêu dùng (Unilever, P\&G, Sơn Á Đông, Sơn Kova, Sơn Sento...), Công ty xử lý môi trường (Greentech, Cleantech...), Công ty xi măng (Insee, Hà Tiên,...), Phân bón (Bình Điền, Đạm Cà Mau, Đạm Phú Mỹ,...)"
Sau này học ngành kĩ thuật hóa trường mình tốt nghiệp xong thì được làm nghề gì nhỉ,"Các Kỹ sư Hóa học sau khi tốt nghiệp sẽ được các nhà tuyển dụng quan tâm cao và sẽ thành công trong nhiều lĩnh vực khác nhau. Cơ hội nghề nghiệp bao gồm các công việc về tham gia quản lý vận hành và vận hành các hệ thống thiết bị công nghệ sản xuất trong lĩnh vực hóa học, dược phẩm, thực phẩm, sinh học, năng lượng và vật liệu, thiết kế và tính toán hệ thống, nghiên cứu và phát triển sản phẩm, phân tích \- quản lý chất lượng sản phẩm.... Các cơ hội nghề nghiệp của sinh viên tốt nghiệp ngành Kỹ thuật Hóa học như sau:

* Nhân viên quản lý bộ phận kỹ thuật trong các công ty sản xuất trong lĩnh vực hóa chất, thực phẩm, dược phẩm, dầu khi môi trường....  
* Nhân viên quản lý bộ phận điều hành sản xuất trong các công ty sản xuất trong lĩnh vực hóa chất, thực phẩm, dược phẩm, dầu khí, môi trường....  
* Nhân viên quản lý bộ phận nghiên cứu và phát triển (R\&D) trong các công ty sản xuất trong lĩnh vực hóa chất, thực phẩm, dược phẩm, dầu khí môi trường.  
* Nhân viên quản lý bộ phận kiểm soát chất lượng trong các công ty sản xuất trong lĩnh vực hóa chất, thực phẩm, dược phẩm, dầu khí môi trường....  
* Nhân viên quản lý bộ phận phát triển và quản lý dự án trong các công ty sản xuất trong lĩnh vực hóa chất, thực phẩm, dược phẩm, dầu khí môi trường....  
* Nhân viên quản lý bộ phận liên quan đến khoa học \- công nghệ trong các cơ quan, tổ chức nhà nước  
* Giảng viên/nghiên cứu viên tham gia giảng dạy nghiên cứu trong các trường đại học cao đẳng, viện nghiên cứu trong nước. ngoài nước."
